Versicherer;Land;Hoheitsgebiet;Geschäftsjahr;Erhebungsjahr;Region;Altersklasse;Altersuntergruppe;Unfalleinschluss;Prämie
774;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;525
774;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;488.3
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;380
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;353.4
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;475
774;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;441.8
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;380
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;353.4
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;475
774;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;441.8
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;313
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;291.1
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;391.5
774;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;364.1
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;420
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;390.6
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;525
774;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;488.3
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;540
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;502.2
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;675
774;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;627.8
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;380
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;353.4
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;475
774;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;441.8
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;260
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;241.8
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;325
774;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;302.3
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;380
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;353.4
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;475
774;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;441.8
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;110
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;102.3
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;244
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;226.9
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;305
774;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;283.7
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;168
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;159.6
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;570
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;541.5
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;600
881;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;570
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;173.6
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;164.9
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;589
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;559.6
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;620
881;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;589
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;84
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;79.8
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;285
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;270.8
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;300
881;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;285
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;70
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.5
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;237.5
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;225.6
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;250
881;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;237.5
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;78.4
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;74.5
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;266
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;252.7
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;280
881;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;266
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;210
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;199.5
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;712.5
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;676.9
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;750
881;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;712.5
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;131.6
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;125
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;446.5
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;424.2
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;470
881;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;446.5
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;75.6
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;71.8
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;256.5
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;243.7
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;270
881;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;256.5
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;154
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;146.3
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;522.5
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;496.4
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;550
881;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;522.5
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;140
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;133
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;475
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;451.3
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;500
881;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;475
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;158.2
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;150.3
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;536.8
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;510
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;565
881;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;536.8
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;154
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;146.3
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;522.5
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;496.4
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;550
881;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;522.5
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;112
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;106.4
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;380
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;361
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
881;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;380
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;98
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;93.1
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;332.5
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;315.9
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;350
881;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;332.5
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;84
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;79.8
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;285
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;270.8
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;300
881;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;285
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;137.2
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;130.3
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;465.5
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;442.2
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;490
881;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;465.5
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;145.6
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;138.3
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;494
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;469.3
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;520
881;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;494
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;168
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;159.6
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;570
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;541.5
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;600
881;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;570
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;70
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.5
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;237.5
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;225.6
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;250
881;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;237.5
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;154
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;146.3
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;522.5
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;496.4
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;550
881;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;522.5
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;70
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.5
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;237.5
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;225.6
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;250
881;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;237.5
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;70
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.5
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;237.5
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;225.6
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;250
881;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;237.5
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;196
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;186.2
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;665
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;631.8
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;700
881;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;665
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;145.6
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;138.3
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;494
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;469.3
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;520
881;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;494
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;70
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.5
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;237.5
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;225.6
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;250
881;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;237.5
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;126
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;119.7
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;427.5
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;406.1
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;450
881;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;427.5
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;78.4
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;74.5
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;266
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;252.7
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;280
881;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;266
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;151.2
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;143.6
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;513
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;487.4
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;540
881;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;513
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;78.4
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;74.5
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;266
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;252.7
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;280
881;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;266
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;75.6
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;71.8
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;256.5
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;243.7
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;270
881;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;256.5
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.8
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;391
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;367.5
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;460
941;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;432.4
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;116.2
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;46.5
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;43.3
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;108.1
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;418.5
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;389.3
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;465
994;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;432.5
